,Date,AMB_TEMP,WIND_DIREC,WIND_SPEED,RAINFALL,RH,PM2.5,PM10
1947,2015032303,20,92,0,0,62,33,123
1948,2015032304,20,107,0,0,63,35,125
1949,2015032305,20,109,0,0,64,44,124
1950,2015032306,19,110,0,0,70,38,129
1951,2015032307,18,108,0,0,76,33,105
1952,2015032308,18,111,0,0,78,20,88
1953,2015032309,17,108,0,0,79,19,0
1954,2015032310,18,108,0,0,80,14,0
1955,2015032311,18,86,0,1,80,15,0
1956,2015032312,18,68,0,9,83,0,0
1957,2015032313,17,51,0,0,77,7,0
1958,2015032314,16,157,0,0,77,6,10
1959,2015032315,15,256,0,0,83,5,12
1960,2015032316,15,321,0,2,87,4,22
1961,2015032317,15,160,0,0,87,6,19
1962,2015032318,15,273,0,0,87,7,18
1963,2015032319,15,72,0,0,88,6,9
1964,2015032320,16,168,0,1,85,6,6
1965,2015032321,16,215,0,0,84,4,11
1966,2015032322,16,228,0,0,85,4,21
1967,2015032323,16,150,0,0,86,0,25
1968,2015032400,17,85,2,0,81,3,27
1969,2015032401,18,191,0,0,81,3,21
1970,2015032402,18,129,0,0,80,2,16
1971,2015032403,18,122,0,0,79,1,6
1972,2015032404,18,164,0,0,76,4,0
1973,2015032405,18,116,0,0,72,6,0
1974,2015032406,17,101,0,0,73,5,0
1975,2015032407,17,106,0,0,71,4,5
1976,2015032408,17,103,0,0,68,10,17
1977,2015032409,17,112,0,0,68,12,24
1978,2015032410,18,107,0,0,66,9,32
1979,2015032411,18,107,4,0,65,6,40
1980,2015032412,18,106,0,0,67,3,28
1981,2015032413,17,108,4,0,70,3,15
1982,2015032414,17,116,0,0,69,8,31
1983,2015032415,17,103,0,0,69,7,31
1984,2015032416,16,109,0,0,70,11,41
1985,2015032417,16,101,0,0,71,6,34
1986,2015032418,16,98,4,0,71,7,35
1987,2015032419,16,112,0,0,70,0,22
1988,2015032420,16,117,0,0,70,9,24
1989,2015032421,16,112,0,0,71,10,21
1990,2015032422,15,133,0,0,73,13,28
1991,2015032423,15,116,0,0,77,4,30
1992,2015032500,15,108,0,0,76,5,35
1993,2015032501,15,111,0,0,74,9,36
1994,2015032502,15,116,0,0,79,10,38
1995,2015032503,15,111,0,0,80,7,36
1996,2015032504,15,112,0,0,78,3,33
1997,2015032505,16,108,0,0,77,3,21
1998,2015032506,16,100,0,0,76,6,18
1999,2015032507,16,121,0,0,78,5,8
2000,2015032508,16,95,0,0,78,7,11
2001,2015032509,16,96,0,0,77,2,9
2002,2015032510,15,105,0,0,77,1,14
2003,2015032511,16,70,0,0,75,0,15
2004,2015032512,16,243,0,0,76,2,22
2005,2015032513,16,79,0,0,74,9,27
2006,2015032514,16,72,0,0,73,5,28
2007,2015032515,15,65,0,0,73,7,18
2008,2015032516,15,0,0,0,74,4,19
2009,2015032517,15,154,2,0,80,7,14
2010,2015032518,15,155,0,0,80,5,15
2011,2015032519,14,131,0,2,82,6,3
2012,2015032520,14,121,0,0,82,7,0
2013,2015032521,15,129,0,1,82,6,0
2014,2015032522,16,114,2,0,80,7,3
2015,2015032523,17,106,2,0,80,3,12
2016,2015032600,18,103,2,0,79,3,16
2017,2015032601,19,103,0,0,76,0,19
2018,2015032602,19,93,0,0,74,2,19
2019,2015032603,19,95,0,0,73,2,17
2020,2015032604,19,96,0,0,73,5,20
2021,2015032605,20,105,0,0,74,3,17
2022,2015032606,20,92,3,0,73,2,15
2023,2015032607,20,97,3,0,72,5,13
2024,2015032608,20,87,0,0,72,6,11
2025,2015032609,20,96,0,0,74,7,14
2026,2015032610,20,96,0,1,77,6,8
2027,2015032611,20,85,0,0,79,3,10
2028,2015032612,20,96,0,2,81,8,14
2029,2015032613,20,109,0,1,81,8,22
2030,2015032614,20,93,0,0,80,12,20
2031,2015032615,20,109,3,0,82,8,21
2032,2015032616,19,75,0,0,81,2,19
2033,2015032617,19,66,0,0,84,3,22
2034,2015032618,18,47,0,0,83,5,23
2035,2015032619,19,55,0,0,81,15,28
2036,2015032620,19,75,0,0,79,9,34
2037,2015032621,19,145,0,0,77,17,38
2038,2015032622,19,117,0,0,83,11,32
2039,2015032623,18,108,0,0,86,15,23
2040,2015032700,18,279,0,0,87,12,18
2041,2015032701,18,253,0,0,90,13,11
2042,2015032702,18,43,0,0,90,0,13
2043,2015032703,18,127,0,0,91,14,12
2044,2015032704,18,302,0,2,91,11,18
2045,2015032705,18,290,0,0,91,8,20
2046,2015032706,18,296,0,0,91,14,19
2047,2015032707,18,280,0,0,91,16,17
2048,2015032708,17,283,0,0,91,0,13
2049,2015032709,17,300,0,0,89,11,17
2050,2015032710,18,292,0,0,88,11,21
2051,2015032711,18,303,0,0,86,6,18
2052,2015032712,19,281,0,0,81,6,21
2053,2015032713,19,273,0,0,78,4,0
2054,2015032714,19,292,0,0,74,9,16
2055,2015032715,19,293,0,0,73,7,0
2056,2015032716,19,123,0,0,75,3,0
2057,2015032717,18,157,2,0,78,2,0
2058,2015032718,18,133,0,0,77,4,0
2059,2015032719,17,180,0,0,77,8,0
2060,2015032720,16,133,1,0,79,10,0
2061,2015032721,16,128,0,0,80,6,0
2062,2015032722,16,87,0,0,82,4,0
2063,2015032723,15,40,0,0,83,1,0
2064,2015032800,15,199,0,0,84,7,0
2065,2015032801,15,129,0,0,85,11,0
2066,2015032802,15,45,0,0,86,9,0
2067,2015032803,15,250,0,0,86,11,0
2068,2015032804,14,101,0,0,86,8,0
2069,2015032805,14,88,0,0,85,10,0
2070,2015032806,14,166,0,0,85,9,0
2071,2015032807,15,322,0,0,82,13,0
2072,2015032808,17,246,1,0,75,20,0
2073,2015032809,19,242,0,0,68,15,0
2074,2015032810,20,198,0,0,62,13,0
2075,2015032811,21,243,0,0,57,12,0
2076,2015032812,22,149,2,0,52,14,0
2077,2015032813,22,194,0,0,52,14,0
2078,2015032814,22,206,0,0,51,11,0
2079,2015032815,22,142,0,0,50,12,0
2080,2015032816,21,168,0,0,54,9,0
2081,2015032817,20,159,0,0,57,13,0
2082,2015032818,18,126,0,0,64,8,0
2083,2015032819,18,123,0,0,69,12,0
2084,2015032820,17,126,1,0,70,7,0
2085,2015032821,17,139,0,0,70,9,0
2086,2015032822,17,114,0,0,70,4,0
2087,2015032823,16,95,0,0,71,7,0
2088,2015032900,16,127,0,0,74,14,0
2089,2015032901,15,107,1,0,75,11,0
2090,2015032902,15,124,0,0,76,11,0
2091,2015032903,15,93,0,0,77,8,0
2092,2015032904,15,116,0,0,77,9,0
2093,2015032905,15,128,0,0,76,7,0
2094,2015032906,15,138,0,0,76,8,0
2095,2015032907,17,234,0,0,71,8,0
2096,2015032908,20,290,1,0,65,11,0
2097,2015032909,22,302,0,0,60,17,0
2098,2015032910,25,130,0,0,50,23,0
2099,2015032911,27,89,2,0,44,20,0
2100,2015032912,28,74,0,0,41,14,0
2101,2015032913,28,120,0,0,42,11,0
2102,2015032914,28,97,0,0,46,10,0
2103,2015032915,28,121,0,0,49,11,0
2104,2015032916,26,93,0,0,56,19,0
2105,2015032917,25,110,0,0,60,21,0
2106,2015032918,24,90,0,0,64,21,0
2107,2015032919,23,102,0,0,67,20,0
2108,2015032920,23,102,0,0,69,17,0
2109,2015032921,22,73,0,0,70,20,0
2110,2015032922,22,86,0,0,71,19,0
2111,2015032923,22,76,0,0,71,22,0
2112,2015033000,22,64,1,0,72,14,0
2113,2015033001,22,78,0,0,72,15,0
2114,2015033002,22,110,0,0,74,12,0
2115,2015033003,22,128,0,0,75,13,0
2116,2015033004,21,108,1,0,76,6,0
2117,2015033005,21,107,1,0,79,4,0
2118,2015033006,21,126,0,0,79,11,0
2119,2015033007,22,302,0,0,75,11,0
2120,2015033008,23,217,0,0,71,13,0
2121,2015033009,25,282,0,0,63,15,0
2122,2015033010,26,181,0,0,54,21,0
2123,2015033011,27,294,0,0,50,0,0
2124,2015033012,28,275,2,0,52,25,0
2125,2015033013,28,311,0,0,53,32,0
2126,2015033014,29,286,0,0,52,34,0
2127,2015033015,27,288,0,0,57,35,0
2128,2015033016,27,269,0,0,58,29,0
2129,2015033017,27,239,1,0,60,27,0
2130,2015033018,26,301,0,0,63,31,0
2131,2015033019,25,285,0,0,69,31,0
2132,2015033020,24,122,0,0,72,38,0
2133,2015033021,24,128,0,0,73,29,0
2134,2015033022,23,75,0,0,74,26,0
2135,2015033023,23,108,0,0,76,20,0
2136,2015033100,22,86,0,0,76,23,0
2137,2015033101,22,290,0,0,80,20,0
2138,2015033102,21,134,0,0,82,16,0
2139,2015033103,22,98,0,0,81,14,0
2140,2015033104,21,115,0,0,81,18,0
2141,2015033105,21,120,0,0,82,13,0
2142,2015033106,21,109,0,0,82,19,0
2143,2015033107,23,177,0,0,74,19,0
2144,2015033108,25,173,0,0,67,29,0
2145,2015033109,27,132,0,0,60,22,0
2146,2015033110,29,178,0,0,54,27,0
2147,2015033111,30,301,0,0,53,25,0
2148,2015033112,30,313,0,0,57,34,0
2149,2015033113,29,303,0,0,61,37,54
2150,2015033114,28,316,0,0,64,36,49
2151,2015033115,27,318,0,0,71,28,46
2152,2015033116,27,324,0,0,73,21,42
2153,2015033117,26,318,2,0,73,26,46
2154,2015033118,26,316,0,0,74,28,65
2155,2015033119,26,323,0,0,74,36,63
2156,2015033120,26,298,0,0,74,31,62
2157,2015033121,26,67,0,0,75,30,58
2158,2015033122,25,122,0,0,78,20,50
2159,2015033123,25,127,0,0,79,24,53
2160,2015040100,24,219,0,0,79,26,46
2161,2015040101,24,147,0,0,80,25,51
2162,2015040102,24,72,0,0,80,23,51
2163,2015040103,24,108,0,0,81,21,52
2164,2015040104,23,193,0,0,82,24,55
2165,2015040105,23,125,0,0,82,20,50
2166,2015040106,24,83,0,0,82,24,38
2167,2015040107,24,63,0,0,79,24,35
2168,2015040108,26,179,1,0,73,26,45
2169,2015040109,29,238,0,0,64,29,59
2170,2015040110,30,308,0,0,57,29,63
2171,2015040111,30,302,0,0,62,37,56
2172,2015040112,29,300,0,0,68,32,56
2173,2015040113,29,313,0,0,67,39,58
2174,2015040114,28,311,0,0,72,35,59
2175,2015040115,28,304,0,0,73,35,55
2176,2015040116,27,281,0,0,76,30,50
2177,2015040117,26,262,1,0,76,26,58
2178,2015040118,26,264,0,0,78,30,78
2179,2015040119,26,284,0,0,79,31,93
2180,2015040120,25,258,0,0,82,37,92
2181,2015040121,24,296,0,0,84,27,70
2182,2015040122,24,50,0,0,85,23,57
2183,2015040123,24,267,0,0,85,20,44
2184,2015040200,24,110,0,0,85,26,44
2185,2015040201,24,124,0,0,84,28,40
2186,2015040202,23,117,0,0,84,31,41
2187,2015040203,23,86,0,0,85,29,43
2188,2015040204,23,291,0,0,85,32,43
2189,2015040205,22,57,0,0,87,28,34
2190,2015040206,23,69,0,0,87,32,36
2191,2015040207,24,84,0,0,82,29,34
2192,2015040208,25,158,1,0,76,31,40
2193,2015040209,27,216,0,0,69,38,51
2194,2015040210,29,245,0,0,61,41,67
2195,2015040211,31,304,0,0,53,50,81
2196,2015040212,30,319,0,0,62,43,80
2197,2015040213,30,308,0,0,66,39,68
2198,2015040214,29,311,0,0,70,29,62
2199,2015040215,29,311,0,0,69,28,59
2200,2015040216,28,311,3,0,72,21,56
2201,2015040217,27,286,0,0,74,21,44
2202,2015040218,27,304,0,0,75,16,32
2203,2015040219,27,323,0,0,76,17,33
2204,2015040220,26,136,1,0,77,14,34
2205,2015040221,26,117,0,0,79,21,33
2206,2015040222,25,76,1,0,80,20,38
2207,2015040223,25,157,0,0,81,25,33
2208,2015040300,25,119,0,0,82,22,35
2209,2015040301,24,156,0,0,83,23,31
2210,2015040302,24,295,0,0,83,21,37
2211,2015040303,24,109,0,0,85,21,43
2212,2015040304,24,122,0,0,83,20,40
2213,2015040305,24,117,0,0,81,21,37
2214,2015040306,24,129,0,0,83,20,32
2215,2015040307,25,283,0,0,79,24,40
2216,2015040308,27,221,0,0,73,29,56
2217,2015040309,28,308,1,0,66,34,64
2218,2015040310,29,0,0,0,61,39,68
2219,2015040311,30,188,1,0,56,43,62
2220,2015040312,31,307,0,0,52,43,66
2221,2015040313,31,310,0,0,60,40,64
2222,2015040314,31,313,0,0,60,31,71
2223,2015040315,32,296,0,0,58,29,46
2224,2015040316,31,307,0,0,63,29,43
2225,2015040317,29,293,0,0,67,26,34
2226,2015040318,28,225,0,0,70,23,54
2227,2015040319,27,190,0,0,72,20,50
2228,2015040320,27,200,0,0,74,25,52
2229,2015040321,26,164,0,0,76,18,46
2230,2015040322,25,240,0,0,79,11,48
2231,2015040323,25,302,0,0,81,6,38
2232,2015040400,25,123,0,0,80,10,24
2233,2015040401,25,128,0,0,80,13,25
2234,2015040402,25,225,0,0,79,12,26
2235,2015040403,24,315,0,0,82,17,40
2236,2015040404,24,112,0,0,84,19,41
2237,2015040405,24,113,0,0,83,19,49
2238,2015040406,24,202,0,0,81,25,49
2239,2015040407,26,83,0,0,77,31,45
2240,2015040408,27,243,1,0,71,42,49
2241,2015040409,28,239,1,0,64,41,56
2242,2015040410,30,63,0,0,59,43,73
2243,2015040411,30,301,0,0,56,43,72
2244,2015040412,31,302,0,0,58,37,73
2245,2015040413,30,300,0,0,60,26,61
2246,2015040414,30,299,0,0,63,21,52
2247,2015040415,29,293,0,0,64,20,42
2248,2015040416,29,296,0,0,64,26,37
2249,2015040417,28,296,2,0,66,22,38
2250,2015040418,27,297,1,0,71,20,39
2251,2015040419,26,257,0,0,73,21,40
2252,2015040420,27,243,0,0,73,26,45
2253,2015040421,26,300,0,0,73,22,45
2254,2015040422,26,180,0,0,75,15,42
2255,2015040423,26,309,0,0,76,6,33
2256,2015040500,25,108,0,0,79,12,31
2257,2015040501,24,108,0,0,80,10,33
2258,2015040502,24,116,0,0,81,16,25
2259,2015040503,24,93,0,0,80,24,29
2260,2015040504,24,107,0,0,81,0,41
2261,2015040505,24,169,0,0,81,38,43
2262,2015040506,24,93,0,0,81,27,34
2263,2015040507,26,203,1,0,74,12,12
2264,2015040508,28,265,0,0,68,0,22
2265,2015040509,30,291,0,0,61,26,38
2266,2015040510,31,293,0,0,60,36,55
2267,2015040511,31,305,0,0,62,31,56
2268,2015040512,31,294,0,0,64,38,55
2269,2015040513,30,292,0,0,66,37,63
2270,2015040514,30,288,0,0,65,46,78
2271,2015040515,31,294,0,0,56,41,81
2272,2015040516,31,295,0,0,55,35,61
2273,2015040517,30,262,2,0,62,32,53
2274,2015040518,29,118,0,0,66,26,49
2275,2015040519,28,81,0,0,70,28,50
2276,2015040520,28,121,0,0,70,13,40
2277,2015040521,28,89,0,0,70,17,31
2278,2015040522,27,120,0,0,73,9,27
2279,2015040523,26,117,0,0,76,16,20
2280,2015040600,26,347,0,0,77,7,29
2281,2015040601,26,66,0,0,76,10,28
2282,2015040602,26,37,0,0,73,8,30
2283,2015040603,26,123,1,0,77,11,14
2284,2015040604,25,99,0,0,80,13,7
2285,2015040605,24,122,0,0,82,11,7
2286,2015040606,24,112,1,0,80,0,13
2287,2015040607,26,173,1,0,75,11,26
2288,2015040608,28,206,1,0,69,15,28
2289,2015040609,29,186,0,0,65,0,23
2290,2015040610,31,168,0,0,61,23,27
2291,2015040611,32,97,0,0,58,28,35
2292,2015040612,33,289,0,0,56,28,48
2293,2015040613,34,270,0,0,50,34,49
2294,2015040614,33,289,0,0,46,25,44
2295,2015040615,32,299,0,0,54,20,40
2296,2015040616,29,271,0,0,71,20,45
2297,2015040617,27,267,0,0,76,24,61
2298,2015040618,26,294,0,0,80,24,65
2299,2015040619,25,291,0,0,83,25,73
2300,2015040620,25,289,0,0,84,19,58
2301,2015040621,24,208,0,0,84,15,65
2302,2015040622,24,340,1,0,81,5,46
2303,2015040623,24,338,0,0,77,3,40
2304,2015040700,23,86,0,0,77,5,23
2305,2015040701,22,163,0,0,75,9,16
2306,2015040702,22,214,0,0,76,11,12
2307,2015040703,22,263,0,0,76,4,10
2308,2015040704,21,158,0,0,76,6,6
2309,2015040705,21,95,0,0,72,4,6
2310,2015040706,21,99,0,0,70,7,0
2311,2015040707,20,99,0,0,71,0,3
2312,2015040708,21,94,0,0,70,1,11
2313,2015040709,21,82,0,0,68,0,21
2314,2015040710,21,98,0,0,68,3,29
2315,2015040711,21,104,0,0,68,8,21
2316,2015040712,20,108,0,0,69,8,11
2317,2015040713,20,104,0,0,70,8,7
2318,2015040714,20,103,0,0,69,2,9
2319,2015040715,20,102,0,0,69,5,9
2320,2015040716,19,94,0,0,69,5,13
2321,2015040717,19,98,0,0,70,7,20
2322,2015040718,19,103,0,0,69,2,32
2323,2015040719,18,93,2,0,69,3,24
2324,2015040720,18,97,0,0,69,4,14
2325,2015040721,17,56,0,0,69,4,11
2326,2015040722,17,92,0,0,69,6,11
2327,2015040723,17,103,2,0,68,9,11
2328,2015040800,16,89,0,0,69,8,4
2329,2015040801,16,85,0,0,69,11,8
2330,2015040802,16,91,2,0,69,4,11
2331,2015040803,16,95,0,0,69,4,20
2332,2015040804,16,103,0,0,69,0,19
2333,2015040805,16,82,0,0,69,0,21
2334,2015040806,16,46,2,0,68,3,19
2335,2015040807,16,98,0,0,68,3,17
2336,2015040808,16,85,2,0,68,4,12
2337,2015040809,16,107,0,0,70,0,9
2338,2015040810,16,118,0,0,69,5,12
2339,2015040811,17,76,0,0,70,0,0
2340,2015040812,17,75,0,0,70,2,12
2341,2015040813,17,80,3,0,68,2,10
2342,2015040814,16,109,0,0,72,1,9
2343,2015040815,17,76,0,0,68,2,10
2344,2015040816,16,96,0,0,69,2,7
2345,2015040817,16,108,0,0,70,0,3
2346,2015040818,16,111,0,0,72,0,12
2347,2015040819,16,116,0,0,76,5,20
2348,2015040820,15,107,0,0,80,4,26
2349,2015040821,15,113,0,0,78,8,21
2350,2015040822,15,112,0,0,79,11,12
2351,2015040823,15,114,0,0,80,12,12
2352,2015040900,15,118,2,0,79,11,8
2353,2015040901,15,313,1,0,80,2,7
2354,2015040902,15,301,0,0,87,6,1
2355,2015040903,15,94,0,0,88,10,2
2356,2015040904,15,19,1,0,86,11,9
2357,2015040905,15,14,1,0,86,6,9
2358,2015040906,16,107,0,0,85,5,7
2359,2015040907,16,107,0,0,83,5,0
2360,2015040908,17,110,0,0,81,7,6
2361,2015040909,18,123,0,0,78,6,12
2362,2015040910,19,123,0,0,75,5,29
2363,2015040911,19,123,0,0,73,0,0
2364,2015040912,20,97,2,0,71,7,30
2365,2015040913,20,91,2,0,70,4,26
2366,2015040914,20,98,0,0,70,8,11
2367,2015040915,20,293,0,0,72,8,11
2368,2015040916,19,242,0,0,76,7,14
2369,2015040917,19,321,0,0,76,4,21
2370,2015040918,19,202,0,0,78,7,17
2371,2015040919,19,315,0,0,79,6,12
2372,2015040920,19,110,0,0,80,6,3
2373,2015040921,19,129,0,0,81,0,3
2374,2015040922,19,104,0,0,80,4,3
2375,2015040923,19,295,0,0,81,1,6
2376,2015041000,19,303,0,0,83,2,4
2377,2015041001,18,0,0,0,83,2,4
2378,2015041002,19,233,0,0,82,3,2
2379,2015041003,19,137,0,0,81,2,0
2380,2015041004,18,115,0,2,84,1,0
2381,2015041005,17,115,0,0,88,0,0
2382,2015041006,17,143,0,0,89,2,0
2383,2015041007,17,88,0,2,89,0,4
2384,2015041008,18,121,0,0,88,1,6
2385,2015041009,18,114,0,0,83,2,12
2386,2015041010,18,115,0,1,83,2,10
2387,2015041011,17,115,0,0,85,1,7
2388,2015041012,18,321,0,0,85,2,7
2389,2015041013,18,115,0,0,82,4,9
2390,2015041014,18,102,0,0,78,9,11
2391,2015041015,18,345,0,0,75,2,6
2392,2015041016,17,105,0,0,79,7,13
2393,2015041017,18,117,0,0,73,5,17
2394,2015041018,18,37,0,0,73,10,20
2395,2015041019,17,77,0,0,75,3,15
2396,2015041020,17,111,0,0,75,8,13
2397,2015041021,17,107,0,0,75,4,10
2398,2015041022,16,24,0,0,75,12,13
2399,2015041023,16,115,0,0,79,7,18
2400,2015041100,16,352,0,0,81,9,29
2401,2015041101,15,110,0,0,81,4,25
2402,2015041102,16,101,0,0,79,8,19
2403,2015041103,16,138,0,0,81,0,13
2404,2015041104,16,327,2,0,79,0,16
2405,2015041105,16,11,0,0,82,0,21
2406,2015041106,15,121,0,0,84,16,27
2407,2015041107,16,301,0,0,84,14,25
2408,2015041108,16,107,0,0,79,14,26
2409,2015041109,16,119,0,1,78,17,28
2410,2015041110,16,100,0,0,80,16,27
2411,2015041111,17,115,2,0,77,16,26
2412,2015041112,17,108,2,0,77,14,11
2413,2015041113,17,329,0,1,80,0,14
2414,2015041114,16,135,0,0,85,13,15
2415,2015041115,16,106,0,1,84,11,24
2416,2015041116,16,26,0,0,83,9,22
2417,2015041117,16,162,0,0,85,12,18
2418,2015041118,16,50,0,0,83,9,16
2419,2015041119,16,163,0,0,87,16,27
2420,2015041120,16,311,0,1,88,12,38
2421,2015041121,16,278,0,0,88,13,43
2422,2015041122,16,331,0,0,89,20,43
2423,2015041123,16,0,0,0,89,20,44
2424,2015041200,16,325,0,0,90,27,48
2425,2015041201,16,0,0,0,89,18,47
2426,2015041202,16,277,0,0,89,22,44
2427,2015041203,16,66,0,0,89,14,38
2428,2015041204,16,101,0,0,89,20,28
2429,2015041205,16,111,0,0,90,0,16
2430,2015041206,16,95,0,0,91,0,11
2431,2015041207,17,213,0,0,91,13,11
2432,2015041208,17,204,0,0,89,13,14
2433,2015041209,18,298,0,0,88,0,10
2434,2015041210,18,210,0,0,86,0,6
2435,2015041211,19,116,1,0,83,0,10
2436,2015041212,19,244,0,0,84,0,10
2437,2015041213,19,274,0,0,85,0,9
2438,2015041214,18,170,1,0,86,7,6
2439,2015041215,18,161,0,0,87,3,9
2440,2015041216,18,152,1,0,87,2,23
2441,2015041217,18,143,0,0,87,14,25
2442,2015041218,18,126,0,0,87,14,31
2443,2015041219,18,107,1,0,87,20,30
2444,2015041220,18,118,1,0,86,14,36
2445,2015041221,18,130,0,0,85,23,45
2446,2015041222,18,97,0,0,87,14,42
2447,2015041223,17,113,0,0,85,13,42
2448,2015041300,16,107,0,0,79,5,25
2449,2015041301,16,109,0,0,76,8,17
2450,2015041302,16,122,0,0,72,9,14
2451,2015041303,15,95,0,0,71,13,18
2452,2015041304,16,104,0,0,71,10,22
2453,2015041305,15,122,0,0,70,10,18
2454,2015041306,16,75,0,0,72,6,14
2455,2015041307,17,201,0,0,72,14,18
2456,2015041308,19,172,0,0,70,16,27
2457,2015041309,20,72,0,0,60,20,39
2458,2015041310,20,29,0,0,55,22,60
2459,2015041311,21,86,0,0,55,27,74
2460,2015041312,21,43,0,0,51,33,76
2461,2015041313,21,212,0,0,50,32,63
2462,2015041314,22,131,0,0,51,31,45
2463,2015041315,21,124,0,0,55,29,41
2464,2015041316,21,132,0,0,56,27,44
2465,2015041317,20,124,0,0,60,27,49
2466,2015041318,19,114,3,0,63,22,49
2467,2015041319,18,127,0,0,63,27,49
2468,2015041320,18,120,0,0,64,24,43
2469,2015041321,17,135,1,0,67,29,47
2470,2015041322,16,100,0,0,70,24,43
2471,2015041323,16,114,0,0,72,27,49
2472,2015041400,16,233,0,0,74,26,41
2473,2015041401,16,187,0,0,73,24,42
2474,2015041402,16,103,1,0,69,25,50
2475,2015041403,15,97,0,0,72,26,55
2476,2015041404,15,116,0,0,74,26,54
2477,2015041405,14,149,0,0,77,25,57
2478,2015041406,14,226,0,0,78,26,59
2479,2015041407,17,288,0,0,70,31,61
2480,2015041408,20,275,0,0,52,33,69
2481,2015041409,21,289,0,0,35,30,77
2482,2015041410,0,292,0,0,0,0,0
2483,2015041411,22,293,0,0,44,35,87
2484,2015041412,22,311,0,0,39,35,87
2485,2015041413,22,313,0,0,37,29,77
2486,2015041414,22,313,0,0,36,22,76
2487,2015041415,21,302,0,0,38,20,80
2488,2015041416,21,311,0,0,38,20,75
2489,2015041417,20,313,0,0,38,23,66
2490,2015041418,19,55,0,0,38,23,52
2491,2015041419,18,108,0,0,40,22,51
2492,2015041420,16,104,0,0,42,15,43
2493,2015041421,16,121,0,0,48,25,41
2494,2015041422,15,115,0,0,54,16,38
2495,2015041423,15,89,0,0,59,25,39
2496,2015041500,15,91,0,0,65,18,46
2497,2015041501,14,119,1,0,67,22,47
2498,2015041502,14,139,0,0,69,24,49
2499,2015041503,14,97,0,0,65,17,34
2500,2015041504,13,198,0,0,66,14,27
2501,2015041505,13,178,0,0,63,12,19
2502,2015041506,14,324,0,0,63,18,24
2503,2015041507,16,262,0,0,57,16,29
2504,2015041508,19,204,0,0,49,20,38
2505,2015041509,22,243,0,0,45,15,42
2506,2015041510,25,307,0,0,28,20,42
2507,2015041511,27,305,0,0,20,20,34
2508,2015041512,26,299,0,0,38,30,40
2509,2015041513,25,300,0,0,40,31,42
2510,2015041514,25,311,0,0,35,26,45
2511,2015041515,25,314,0,0,29,25,43
2512,2015041516,25,322,0,0,30,24,51
2513,2015041517,24,317,0,0,38,28,62
2514,2015041518,23,111,0,0,43,27,59
2515,2015041519,22,93,0,0,54,31,53
2516,2015041520,21,122,0,0,57,30,52
2517,2015041521,20,127,0,0,59,29,49
2518,2015041522,20,314,0,0,59,29,53
2519,2015041523,20,118,0,0,61,26,38
2520,2015041600,20,108,0,0,60,21,33
2521,2015041601,19,77,0,0,63,0,20
2522,2015041602,19,137,1,0,66,0,21
2523,2015041603,19,100,1,0,66,25,34
2524,2015041604,19,136,0,0,66,27,49
2525,2015041605,19,257,0,0,66,28,55
2526,2015041606,19,219,0,0,69,25,53
2527,2015041607,20,195,1,0,64,26,51
2528,2015041608,22,78,0,0,58,35,63
2529,2015041609,25,297,0,0,54,44,64
2530,2015041610,26,311,0,0,54,44,73
2531,2015041611,27,313,0,0,57,39,69
2532,2015041612,28,316,0,0,56,43,68
2533,2015041613,28,311,3,0,55,34,62
2534,2015041614,28,310,0,0,52,30,63
2535,2015041615,28,313,0,0,56,24,63
2536,2015041616,27,316,0,0,59,29,62
2537,2015041617,26,302,0,0,63,26,68
2538,2015041618,25,177,0,0,68,25,64
2539,2015041619,24,122,0,0,69,28,62
2540,2015041620,23,124,0,0,71,29,51
2541,2015041621,23,126,0,0,73,34,50
2542,2015041622,22,122,0,0,73,30,46
2543,2015041623,22,123,0,0,76,26,45
2544,2015041700,21,64,0,0,79,18,44
2545,2015041701,21,163,0,0,81,16,39
2546,2015041702,20,122,0,0,82,20,33
2547,2015041703,20,178,0,0,83,20,31
2548,2015041704,20,119,0,0,84,20,36
2549,2015041705,20,94,0,0,85,12,35
2550,2015041706,20,106,0,0,79,19,33
2551,2015041707,22,259,0,0,74,17,25
2552,2015041708,23,189,0,0,67,24,29
2553,2015041709,26,302,0,0,61,29,43
2554,2015041710,28,296,0,0,61,31,59
2555,2015041711,27,298,0,0,72,34,78
2556,2015041712,26,300,0,0,75,33,67
2557,2015041713,25,316,0,0,79,31,64
2558,2015041714,23,311,0,0,82,37,55
2559,2015041715,24,272,0,0,80,38,69
2560,2015041716,24,301,0,0,80,46,82
2561,2015041717,23,261,0,0,81,47,95
2562,2015041718,23,0,0,0,82,59,101
2563,2015041719,23,281,0,0,83,63,113
2564,2015041720,22,289,0,0,85,62,115
2565,2015041721,22,12,0,0,86,60,118
2566,2015041722,22,304,0,0,86,58,109
2567,2015041723,22,260,0,0,87,57,101
2568,2015041800,22,85,0,0,86,49,95
2569,2015041801,22,105,0,0,85,49,86
2570,2015041802,22,83,0,0,84,42,69
2571,2015041803,22,0,0,0,84,36,54
2572,2015041804,22,350,0,0,86,30,44
2573,2015041805,22,81,0,0,86,34,62
2574,2015041806,22,85,0,0,85,26,58
2575,2015041807,23,90,0,0,82,28,64
2576,2015041808,24,235,0,0,78,31,56
2577,2015041809,26,162,0,0,71,49,66
2578,2015041810,28,121,0,0,62,42,56
2579,2015041811,31,308,0,0,55,36,58
2580,2015041812,30,307,0,0,60,30,66
